"Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","calibration","frame","individual","time","trial","Neurocranium_R11","Neurocranium_R12","Neurocranium_R13","Neurocranium_01","Neurocranium_R21","Neurocranium_R22","Neurocranium_R23","Neurocranium_02","Neurocranium_R31","Neurocranium_R32","Neurocranium_R33","Neurocranium_03","Neurocranium_TX","Neurocranium_TY","Neurocranium_TZ","Neurocranium_1","SuspensoriumL_R11","SuspensoriumL_R12","SuspensoriumL_R13","SuspensoriumL_01","SuspensoriumL_R21","SuspensoriumL_R22","SuspensoriumL_R23","SuspensoriumL_02","SuspensoriumL_R31","SuspensoriumL_R32","SuspensoriumL_R33","SuspensoriumL_03","SuspensoriumL_TX","SuspensoriumL_TY","SuspensoriumL_TZ","SuspensoriumL_1","LowerJawL_R11","LowerJawL_R12","LowerJawL_R13","LowerJawL_01","LowerJawL_R21","LowerJawL_R22","LowerJawL_R23","LowerJawL_02","LowerJawL_R31","LowerJawL_R32","LowerJawL_R33","LowerJawL_03","LowerJawL_TX","LowerJawL_TY","LowerJawL_TZ","LowerJawL_1","OperculumL_R11","OperculumL_R12","OperculumL_R13","OperculumL_01","OperculumL_R21","OperculumL_R22","OperculumL_R23","OperculumL_02","OperculumL_R31","OperculumL_R32","OperculumL_R33","OperculumL_03","OperculumL_TX","OperculumL_TY","OperculumL_TZ","OperculumL_1"
-11.0169436,93.48579,117.77858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.08295,98.93106,88.3468,51.43428,92.26415,85.52515,NaN,NaN,NaN,0.318739944,94.7004,72.74904,NaN,NaN,NaN,NaN,NaN,NaN,54.67697,104.34224,86.36555,73.29105,94.49975,91.25401,63.58325,100.56115,93.33916,1.67470146,82.03552,123.04946,-6.344813,87.17053,123.11561,4.0010113,86.1419,122.82932,53.28586,93.16734,113.62858,61.44404,64.53158,110.81557,38.41114,81.74419,118.90239,18.26622,109.94027,99.85752,23.17636,109.51237,102.46581,28.77496,112.37522,89.71692,-5.97734611,109.47903,87.70742,25.05297,106.61529,81.26672,10.631988,110.92657,87.82765,8.674547,107.10155,106.97745,10.432913,107.15229,106.31059,5.7433051,108.03748,101.17197,154.82082,66.72984,28.81912,46.64493,87.97524,83.94284,55.469,84.47238,89.54456,27.19982,108.40835,104.53128,35.86028,109.80381,93.79504,41.96019,110.43455,87.57428,54.94286,80.74991,88.30198,"Nov17 After 0945",207,"Cat 01",0.68666667,"Nov 17 2016 Cat 01 Trial 09",0.0587900035180021,0.976928277199341,-0.205316528060163,0,-0.0885760847000381,0.209965931454883,0.97368813531207,0,0.994332948617094,-0.0390569947206587,0.0988763796759645,0,124.638023855965,125.912529943151,152.176454502114,1,0.0490315135758464,0.97692818008363,-0.20786351684446,0,-0.102018785083001,0.211923869749281,0.971946727408802,0,0.993573388415094,-0.0264500357083925,0.110055974142136,0,124.230134324238,127.296630464361,153.096192975597,1,0.0762183023477843,0.984565629788015,-0.157547742057292,0,-0.148067955540686,0.16743167085663,0.974701244554535,0,0.986035826392339,-0.0509623020897448,0.158543977610285,0,120.530544007186,122.96835333943,157.806818705534,1,0.0234285607873794,0.974400986257652,-0.223592979584664,0,-0.106188959952771,0.224814623551698,0.968598105419093,0,0.994069920741786,0.00105024636348488,0.108737710381427,0,123.667108693277,130.754955931576,152.814817150091,1
-11.01914666,93.47173,117.77894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.08137,98.98696,88.36207,51.44454,92.31616,85.54548,NaN,NaN,NaN,0.330273896,94.69244,72.75135,NaN,NaN,NaN,NaN,NaN,NaN,54.66672,104.40974,86.37827,73.29385,94.58989,91.27673,63.5803,100.64086,93.3605,1.687663216,82.04322,123.05957,-6.337986,87.16309,123.11932,4.0073192,86.15329,122.83461,53.28518,93.24226,113.64539,61.48482,64.61794,110.84726,38.42438,81.80016,118.9215,18.24762,109.9632,99.85957,23.15652,109.53375,102.46865,28.75364,112.40631,89.72069,-5.9906546,109.45817,87.70033,25.04541,106.63523,81.271,10.614541,110.93212,87.82363,8.657472,107.11092,106.97752,10.403333,107.15505,106.29695,5.7271547,108.02389,101.16997,154.82019,66.7299,28.81921,46.66068,88.02357,83.96482,55.48821,84.5401,89.57031,27.1808,108.44107,104.53592,35.84206,109.84211,93.80432,41.94319,110.48238,87.58242,54.97124,80.81766,88.32167,"Nov17 After 0945",208,"Cat 01",0.69,"Nov 17 2016 Cat 01 Trial 09",0.05745380785564,0.976915607941801,-0.205754598788429,0,-0.0891296429101926,0.210291254269949,0.973567406568376,0,0.994361587511096,-0.0375963207943506,0.0991541726057937,0,124.580587708307,126.107328783593,152.196650153571,1,0.0446942601187552,0.976492749399255,-0.210865676398795,0,-0.103656161506183,0.214470276548284,0.971214652205735,0,0.99360848592101,-0.0215501936879256,0.110805080469136,0,124.090070720701,127.92470368703,153.108035050834,1,0.0751138557187381,0.98457604396596,-0.158012411940979,0,-0.148442982583696,0.167734902594977,0.974592059978486,0,0.986064191419971,-0.0497495336640891,0.158752619819278,0,120.487735674777,123.14554406195,157.825037019667,1,0.0232868442352757,0.97455931858286,-0.222916705181271,0,-0.106138590286564,0.22412702463357,0.968762961967933,0,0.994078629957179,0.00110063264301442,0.108657563336577,0,123.64915028619,130.754196696998,152.823555779625,1
-11.02095997,93.45801,117.77936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.07949,99.04324,88.37765,51.45454,92.37651,85.56636,NaN,NaN,NaN,0.341559884,94.67279,72.75333,NaN,NaN,NaN,NaN,NaN,NaN,54.65567,104.47773,86.39043,73.29595,94.68083,91.29842,63.57738,100.72204,93.38106,1.700808327,82.05065,123.07002,-6.330925,87.15799,123.1233,4.0145397,86.16447,122.83952,53.28433,93.31774,113.66146,61.52549,64.70437,110.87747,38.4374,81.85612,118.94019,18.22925,109.98531,99.86236,23.13628,109.55431,102.47136,28.73188,112.44005,89.72439,-6.00481143,109.43783,87.69378,25.03759,106.65592,81.27414,10.597222,110.93891,87.8202,8.640885,107.1202,106.97823,10.379919,107.16106,106.27202,5.7105545,108.01089,101.16782,154.81977,66.72976,28.81934,46.6759,88.07281,83.98703,55.50733,84.60743,89.59402,27.16222,108.47415,104.54043,35.82282,109.88111,93.81209,41.92588,110.53065,87.59103,54.99961,80.89565,88.34074,"Nov17 After 0945",209,"Cat 01",0.69333333,"Nov 17 2016 Cat 01 Trial 09",0.0561275759720642,0.976904573802333,-0.2061726191801,0,-0.0896637219789514,0.210595667500243,0.973452557545055,0,0.994389316201849,-0.0361513279729736,0.0994131244323862,0,124.524252200259,126.30034819837,152.215578619651,1,0.039926452733652,0.975964495261643,-0.214240944641293,0,-0.105440700646326,0.217330025930173,0.97038647892291,0,0.993623740164918,-0.0161543745739821,0.11158359719423,0,123.936177584538,128.615195167768,153.113763733063,1,0.0740273833613761,0.984552012448884,-0.158673505335704,0,-0.148689048852707,0.168228340777025,0.974469492652636,0,0.986109280589096,-0.0485444141200716,0.158845606151992,0,120.453728710759,123.334239478238,157.83084017665,1,0.0230382013821392,0.97476868804332,-0.222025327580845,0,-0.106064187442283,0.22321403038642,0.968981880522468,0,0.99409236463182,0.00122533626234867,0.108530498624857,0,123.631640023992,130.75138890325,152.832148096322,1
-11.02220294,93.44486,117.77983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.07695,99.10113,88.39378,51.46415,92.44195,85.58709,NaN,NaN,NaN,0.352488982,94.63197,72.75493,NaN,NaN,NaN,NaN,NaN,NaN,54.64414,104.54564,86.40231,73.29754,94.77278,91.31906,63.5744,100.80408,93.40152,1.714004043,82.05893,123.08047,-6.323388,87.15408,123.12786,4.0225234,86.1753,122.84425,53.28347,93.39318,113.67647,61.56607,64.78976,110.90657,38.45033,81.91186,118.95842,18.21095,110.00731,99.86622,23.11576,109.57407,102.47397,28.70981,112.47428,89.72787,-6.02011609,109.41816,87.6878,25.02933,106.67774,81.27634,10.57983,110.94641,87.8177,8.624295,107.12946,106.97942,10.356877,107.17095,106.24752,5.693653,108.00128,101.16564,154.81952,66.72958,28.81951,46.6908,88.12243,84.00845,55.5262,84.67499,89.6161,27.14366,108.50719,104.5448,35.8029,109.92073,93.81824,41.9083,110.57878,87.59994,55.02736,80.9729,88.35912,"Nov17 After 0945",210,"Cat 01",0.69666667,"Nov 17 2016 Cat 01 Trial 09",0.0548163365237956,0.976889490802675,-0.206596447233246,0,-0.0901736470322171,0.210905374493867,0.973338397676014,0,0.994416352757243,-0.0347252900476196,0.0996507481160563,0,124.469446242323,126.491538454583,152.231778932361,1,0.0354208891365439,0.975442164709326,-0.21738892317678,0,-0.107144754729084,0.219978258405819,0.969602788446272,0,0.993612279587375,-0.011052110021443,0.11230533699363,0,123.7860837072,129.267385620959,153.118103750313,1,0.0729086854789537,0.984515974363685,-0.159413361436409,0,-0.148866684612152,0.168790862370674,0.974345090300532,0,0.986165824693959,-0.0473068811367675,0.158867948947529,0,120.423781838539,123.529686059592,157.830134238089,1,0.0228643025539739,0.975005919603838,-0.22099927693591,0,-0.105891032988408,0.222175419458225,0.969239481305425,0,0.994114838839743,0.00124085697661049,0.108324270007212,0,123.62029759717,130.731184748916,152.835752585836,1
-11.02324495,93.43255,117.78012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.07398,99.16096,88.41007,51.47382,92.51637,85.60698,NaN,NaN,NaN,0.362952262,94.58875,72.75609,NaN,NaN,NaN,NaN,NaN,NaN,54.63248,104.61294,86.41327,73.29879,94.86655,91.33861,63.57127,100.88639,93.42124,1.727143991,82.06878,123.0906,-6.315243,87.15064,123.13295,4.0309443,86.18563,122.84898,53.28272,93.46797,113.69067,61.60657,64.87486,110.9349,38.46329,81.96802,118.97615,18.19258,110.03018,99.87088,23.09508,109.59314,102.47656,28.68758,112.50685,89.73097,-6.03651161,109.3993,87.68307,25.02045,106.70074,81.27799,10.56212,110.95411,87.81591,8.607732,107.13882,106.98088,10.33426,107.18307,106.23872,5.6765049,107.9945,101.16352,154.8194,66.72948,28.81973,46.70559,88.17257,84.02806,55.54465,84.74348,89.63747,27.12512,108.54001,104.54906,35.78264,109.96088,93.82334,41.89048,110.62762,87.60889,55.05389,81.04551,88.3771,"Nov17 After 0945",211,"Cat 01",0.7,"Nov 17 2016 Cat 01 Trial 09",0.0535156718851881,0.976870551679858,-0.207026563810943,0,-0.090666061418957,0.21122074898393,0.973224260129926,0,0.99444242576906,-0.0333124670259801,0.0998726257349438,0,124.415732682649,126.681600406456,152.245828976393,1,0.0307796986801468,0.97487699562468,-0.220607011563453,0,-0.108902470891707,0.2226685142616,0.968792539499666,0,0.993575795791564,-0.00579449379407848,0.11302018341354,0,123.629394122265,129.93632391191,153.119388650569,1,0.0716885417998658,0.984491915871796,-0.160113773791295,0,-0.149084539152353,0.169299766163354,0.974223480194747,0,0.986222364966613,-0.0459701725047325,0.158909376940273,0,120.389490406646,123.72902548733,157.830581738396,1,0.022965189287243,0.975247389542891,-0.219920734062929,0,-0.105560565851359,0.22111451125546,0.969518096710628,0,0.994147658558899,0.000949790521761966,0.108025602890345,0,123.62003986772,130.677054116147,152.831221050887,1
-11.02445886,93.421,117.7801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.0708,99.22113,88.42616,51.48385,92.59276,85.62533,NaN,NaN,NaN,0.372840798,94.55531,72.75588,NaN,NaN,NaN,NaN,NaN,NaN,54.62102,104.68035,86.42279,73.2999,94.96208,91.35647,63.56791,100.96837,93.43957,1.740293754,82.07895,123.10171,-6.306665,87.14698,123.13823,4.0397868,86.19534,122.8539,53.28221,93.54271,113.70427,61.647,64.96084,110.96283,38.47639,82.02511,118.99391,18.17397,110.05339,99.87594,23.07434,109.61155,102.47898,28.66532,112.53868,89.73357,-6.05366326,109.38135,87.67978,25.01075,106.72442,81.2795,10.544176,110.96147,87.81436,8.591221,107.1483,106.98244,10.312872,107.19969,106.23368,5.6591652,107.99496,101.16157,154.81938,66.72919,28.82,46.72047,88.22333,84.04545,55.56251,84.81248,89.65798,27.1066,108.57287,104.55323,35.76241,110.00167,93.82763,41.87246,110.67778,87.61763,55.07858,81.11513,88.39496,"Nov17 After 0945",212,"Cat 01",0.70333333,"Nov 17 2016 Cat 01 Trial 09",0.0521992094975241,0.976847163193393,-0.207472557917558,0,-0.0911454956084745,0.21154892600656,0.973108190560411,0,0.994468572232486,-0.0318852891862662,0.100077905530587,0,124.361995167877,126.873545481323,152.25755861804,1,0.0257322204217891,0.974221862297885,-0.224119646289668,0,-0.1108103162058,0.225592016521433,0.967899434809301,0,0.993508392845543,-7.14327293480088e-05,0.113758816110358,0,123.458159113624,130.660916744078,153.115483600389,1,0.0703691944034201,0.984509843400468,-0.160588121374527,0,-0.149430004641637,0.169574548929263,0.974122757186299,0,0.986265101375798,-0.0445515499508509,0.159048134868545,0,120.34478457785,123.920584967407,157.840897837776,1,0.0232284581781664,0.975498448297158,-0.21877663517959,0,-0.105131937124637,0.22000580352079,0.969816849829695,0,0.994186961555564,0.000473061317289877,0.107666437137595,0,123.626585968245,130.600758164836,152.821790178251,1
-11.02566933,93.40991,117.77996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.06764,99.28007,88.44165,51.49391,92.66701,85.64144,NaN,NaN,NaN,0.382045662,94.52953,72.75388,NaN,NaN,NaN,NaN,NaN,NaN,54.61009,104.74854,86.43133,73.30103,95.05828,91.37236,63.56422,101.04943,93.45624,1.753518915,82.08815,123.11464,-6.297831,87.14393,123.14335,4.0490353,86.20396,122.85844,53.2821,93.61809,113.7175,61.68738,65.0472,110.99002,38.48977,82.08268,119.01199,18.15497,110.07641,99.88097,23.05368,109.62582,102.48117,28.64315,112.57149,89.73551,-6.07123635,109.36417,87.67717,24.99992,106.74829,81.28125,10.526084,110.96798,87.81305,8.574791,107.1579,106.98533,10.292056,107.218,106.23387,5.6416887,107.99979,101.15989,154.8198,66.72849,28.82034,46.73565,88.27485,84.06131,55.5796,84.88157,89.67751,27.08811,108.60604,104.55743,35.74254,110.04318,93.83137,41.85429,110.72827,87.6259,55.10049,81.17974,88.4128,"Nov17 After 0945",213,"Cat 01",0.70666667,"Nov 17 2016 Cat 01 Trial 09",0.0508681666727009,0.976822530380107,-0.20791867102587,0,-0.0916144401055108,0.21187445139682,0.972993325367369,0,0.99449445648707,-0.0304460340126958,0.100268714110562,0,124.308200659577,127.066571155506,152.267953535991,1,0.0212181119863786,0.973626158682177,-0.227160504607473,0,-0.112522847780988,0.228093615927986,0.967115252232201,0,0.993422568925727,0.00504038715620106,0.114394903935121,0,123.300364341657,131.307305053714,153.111666612012,1,0.0690046586349551,0.984583399716755,-0.160729232216387,0,-0.149909509826298,0.169517593813456,0.974058994235633,0,0.98628874877001,-0.0431197679712219,0.159295918528365,0,120.289945906165,124.093775204495,157.864570314018,1,0.0239184472710446,0.975863435766698,-0.217067875591387,0,-0.10446858853099,0.218381028446406,0.970255657249692,0,0.994240525170084,-0.000530234198906544,0.107170410847442,0,123.649827615488,130.444199086802,152.809659200052,1
-11.02670103,93.399,117.77987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.06473,99.33874,88.45616,51.5037,92.73909,85.6549,NaN,NaN,NaN,0.39020864,94.51523,72.7508,NaN,NaN,NaN,NaN,NaN,NaN,54.60004,104.81686,86.43938,73.30239,95.15407,91.38675,63.56012,101.12961,93.47169,1.76688506,82.09692,123.12839,-6.288915,87.1424,123.14797,4.0586742,86.21138,122.86217,53.28251,93.69362,113.73057,61.72772,65.13346,111.01603,38.50353,82.14032,119.02988,18.13542,110.09871,99.88556,23.03319,109.6539,102.48327,28.62123,112.60435,89.73638,-6.08889616,109.34755,87.67452,24.98799,106.77185,81.28179,10.507928,110.97314,87.81199,8.55847,107.16762,106.98981,10.271313,107.23584,106.24703,5.62413,108.00462,101.1582,154.82086,66.72765,28.82098,46.75117,88.32723,84.07633,55.59553,84.95032,89.6959,27.06965,108.63979,104.56169,35.72337,110.08533,93.83482,41.83598,110.77812,87.63345,55.11995,81.2432,88.43045,"Nov17 After 0945",214,"Cat 01",0.71,"Nov 17 2016 Cat 01 Trial 09",0.0495449133219758,0.976801479206802,-0.208336678919775,0,-0.092078606198139,0.212171670657841,0.972884737495079,0,0.994518391908629,-0.0290181389765846,0.100454545769764,0,124.254936098114,127.257676233758,152.278883128525,1,0.0179469042035498,0.97322251590751,-0.229163354749762,0,-0.113768381141347,0.229699416318397,0.966589330375349,0,0.993345188784838,0.00872425777038119,0.114844343545384,0,123.179358906124,131.775212880766,153.113083226483,1,0.0676338458947982,0.984691297429409,-0.160650899954735,0,-0.150465534883242,0.169244783054541,0.974020701125557,0,0.986299034624783,-0.0417043424071059,0.159608778338198,0,120.2296749754,124.252850797623,157.896609939158,1,0.0228920321713426,0.975867064939753,-0.217162212249134,0,-0.104633914238307,0.218364854532832,0.970241482465075,0,0.994247302663798,0.00051173306171477,0.107107606055951,0,123.612190222509,130.581366574538,152.803961246044,1
-11.02737861,93.38797,117.78002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.0623,99.3985,88.46932,51.51288,92.81039,85.66629,NaN,NaN,NaN,0.397263509,94.50541,72.7473,NaN,NaN,NaN,NaN,NaN,NaN,54.59072,104.88467,86.44739,73.30379,95.25083,91.40011,63.55576,101.2095,93.48631,1.780457771,82.10641,123.14193,-6.280095,87.14172,123.15191,4.0686877,86.21798,122.86547,53.28345,93.76881,113.74372,61.7678,65.21912,111.04108,38.5174,82.1976,119.04712,18.11499,110.12111,99.89098,23.01241,109.6941,102.48541,28.59953,112.63632,89.73612,-6.10630799,109.33128,87.6711,24.97527,106.79505,81.28055,10.489791,110.97725,87.81117,8.542284,107.17747,106.99429,10.251131,107.25327,106.26211,5.6065441,108.00945,101.15628,154.82231,66.72691,28.82205,46.76687,88.3806,84.09122,55.61022,85.01883,89.71241,27.05122,108.6744,104.56591,35.7045,110.12801,93.83824,41.81737,110.82759,87.64002,55.13824,81.30754,88.44778,"Nov17 After 0945",215,"Cat 01",0.71333333,"Nov 17 2016 Cat 01 Trial 09",0.0482435355232358,0.976784921641164,-0.208719376519487,0,-0.0925427963326463,0.212434995044083,0.972783225455474,0,0.994539286366885,-0.0276150273417492,0.100643023294026,0,124.202415875392,127.445275232067,152.291298071667,1,0.0155081659240451,0.97295069599727,-0.23049173509716,0,-0.114679535820898,0.230729026022019,0.966236368915409,0,0.993281481179215,0.0114481312605091,0.11515571821263,0,123.084728072448,132.124686867039,153.116431058027,1,0.0661891098190767,0.984824234730466,-0.160437615380277,0,-0.151074360397679,0.168827619678508,0.973998856500418,0,0.986303979192921,-0.0402301071492566,0.159956241225434,0,120.164770255202,124.407398793141,157.933513629166,1,0.0205234749816934,0.975545711322637,-0.218836359169781,0,-0.105437307627481,0.219773797097569,0.969836301789939,0,0.994214142493932,0.00316910544573844,0.107369435295758,0,123.526783180704,130.957825925172,152.798752133345,1
-11.02752673,93.37652,117.78057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.06032,99.45833,88.48186,51.52114,92.88117,85.67644,NaN,NaN,NaN,0.403539325,94.49628,72.74409,NaN,NaN,NaN,NaN,NaN,NaN,54.58173,104.9513,86.45583,73.30497,95.34974,91.41292,63.55129,101.28931,93.5005,1.794302633,82.11628,123.15425,-6.271547,87.14126,123.15537,4.0790602,86.22414,122.86873,53.28477,93.84318,113.75687,61.80752,65.30491,111.06538,38.53109,82.2541,119.06322,18.09366,110.14429,99.89782,22.99098,109.74211,102.48772,28.57793,112.66642,89.73515,-6.12313714,109.31514,87.66678,24.96208,106.8183,81.27928,10.47176,110.98101,87.81061,8.526249,107.18746,106.99716,10.233723,107.2704,106.27493,5.5885695,108.0143,101.1543,154.82389,66.72654,28.82336,46.78264,88.43536,84.10543,55.62406,85.08751,89.72687,27.03272,108.71051,104.56997,35.68537,110.17115,93.84066,41.79837,110.87742,87.64538,55.15665,81.37317,88.4647,"Nov17 After 0945",216,"Cat 01",0.71666667,"Nov 17 2016 Cat 01 Trial 09",0.0469589407856057,0.976773737509995,-0.209064400582811,0,-0.0930097706365922,0.212661652102116,0.972689161187338,0,0.994557208232097,-0.0262314207765127,0.100835867218084,0,124.150234139439,127.629715968649,152.305350992116,1,0.012620744124877,0.972565635714267,-0.232286032824701,0,-0.115725906715552,0.23216417839061,0.965767730247329,0,0.993201002482679,0.0146928043584822,0.115481124723851,0,122.977046255524,132.543688005317,153.109916132754,1,0.0646004677681,0.984977744567712,-0.160142506132648,0,-0.151722285599262,0.16830660489529,0.973988313482845,0,0.986309853756252,-0.0386229135996153,0.160315760074915,0,120.095156804511,124.564916744012,157.973064835166,1,0.0174565103186704,0.974992161725566,-0.221552600574223,0,-0.106584806500555,0.222138360232351,0.969171928987072,0,0.994150365523613,0.00669578128297011,0.107797111474645,0,123.414585198982,131.471699615022,152.789049998695,1
-11.02697006,93.36438,117.78171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.05854,99.5172,88.49438,51.52852,92.94967,85.68618,NaN,NaN,NaN,0.409365145,94.48786,72.74186,NaN,NaN,NaN,NaN,NaN,NaN,54.57297,105.01719,86.46419,73.30599,95.44946,91.42564,63.54664,101.36922,93.51445,1.808419147,82.12616,123.16434,-6.263249,87.14035,123.15862,4.0904071,86.23021,122.87235,53.28638,93.91715,113.76974,61.84703,65.39148,111.08914,38.54477,82.31028,119.07769,18.07173,110.16759,99.9046,22.96918,109.79416,102.49013,28.55641,112.69519,89.73387,-6.13991873,109.29892,87.66222,24.94874,106.84182,81.27971,10.453593,110.98511,87.81016,8.510351,107.19769,106.99845,10.220111,107.28721,106.29198,5.5699532,108.01911,101.15243,154.82537,66.72614,28.82476,46.79837,88.49164,84.1182,55.63745,85.1564,89.74,27.0141,108.74823,104.57374,35.66608,110.21556,93.84161,41.7791,110.92738,87.64988,55.17648,81.44023,88.48107,"Nov17 After 0945",217,"Cat 01",0.72,"Nov 17 2016 Cat 01 Trial 09",0.0456758056161613,0.976766821171321,-0.209380748494669,0,-0.0934808388980747,0.212859092001611,0.972600812106983,0,0.994572799517576,-0.024851237617531,0.101031492360799,0,124.097922105371,127.812950396146,152.32030334223,1,0.0102535914407229,0.972255569042883,-0.233696325019598,0,-0.116561558789851,0.233277498213582,0.965398887424101,0,0.993130538688166,0.0173412021587688,0.115719556828748,0,122.885885731061,132.89168738222,153.103102750917,1,0.0629563972764966,0.985130494604393,-0.159857438495892,0,-0.152386458188755,0.167785661951124,0.973974506342086,0,0.986313773300693,-0.036957817090936,0.160683727717595,0,120.023468974585,124.726270525627,158.012666349687,1,0.0139832411756664,0.974290334419788,-0.224861764696451,0,-0.107976679256123,0.225040028064305,0.968348089534769,0,0.994055081825471,0.0107391817656334,0.108347423928589,0,123.283234323048,132.065295255539,152.778952671502,1
