"PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","frame","calibration","time","individual","trial"
11.224366,123.63083,82.507271,40.57497,117.38082,71.877664,27.696314,123.7471,79.882692,8.131494,111.24118,113.0383,-14.362604,110.32136,117.3526,-17.070064,108.68825,107.39332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.890577,108.62001,78.390436,65.735933,101.60704,73.923244,NA,NA,NA,14.290788,106.275,66.697549,-17.099517,108.69142,64.768423,NA,NA,NA,71.304931,113.07961,75.745131,89.166518,101.92749,73.197072,81.730965,108.66815,78.399552,20.312265,99.938939,119.34469,12.739264,105.49234,119.02782,22.910174,103.75458,118.53957,72.152363,106.87569,107.53076,78.687304,77.610388,108.30873,56.945005,97.032805,114.5522,37.544943,123.89224,93.454668,42.589128,122.6995,95.308003,47.081837,125.01253,81.961243,28.110507,122.23906,100.20499,29.701105,122.14126,99.46928,25.030615,122.60862,94.347178,23.320853,99.395635,87.13521,60.863515,97.737656,72.929577,70.16784,93.158566,75.419714,46.321191,121.59147,96.464725,54.490298,120.51002,85.122558,60.182901,120.03154,79.049371,68.731209,89.454735,75.098688,1742,"Nov17 After 0945",5.8033333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.14623,123.66221,82.503075,40.510463,117.50568,71.780818,27.652504,123.7505,79.875074,8.1477989,111.32874,112.96552,-14.399486,110.45994,117.43973,-17.119565,108.83084,107.39325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.743388,108.67969,78.371871,65.656041,101.6303,73.915042,NA,NA,NA,14.344309,106.33724,66.780021,-17.109654,108.69206,64.851989,NA,NA,NA,71.225819,113.11215,75.539792,89.110317,101.83688,73.099792,81.64573,108.69781,78.300389,20.343411,99.936462,119.35176,12.720777,105.60522,119.11221,22.88644,103.84412,118.61357,72.115359,106.90247,107.33887,78.646807,77.60889,108.11371,56.845849,96.97273,114.36598,37.504091,123.90047,93.269088,42.551873,122.72866,95.22023,46.941905,124.95897,81.772311,28.12746,122.33042,100.1113,29.824113,122.1962,99.430505,24.994026,122.63798,94.260668,23.23849,99.426977,87.128998,60.90568,97.71077,72.928846,70.124882,93.185178,75.419967,46.34097,121.68686,96.281684,54.447498,120.51473,85.024713,59.998481,120.00015,78.947742,68.753055,89.547139,75.152685,1743,"Nov17 After 0945",5.8066667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.104747,123.66835,82.409525,40.510463,117.50568,71.780818,27.617002,123.78,79.789427,8.2077309,111.40995,113.05668,-14.345942,110.53796,117.61232,-17.147783,108.85803,107.56938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.714533,108.52101,78.197746,65.579094,101.67212,73.906335,NA,NA,NA,14.289064,106.27429,66.784982,-17.167224,108.75003,64.944409,NA,NA,NA,71.063382,113.14778,75.300368,89.006469,101.77251,73.092206,81.456512,108.66379,78.19449,20.336537,100.11278,119.4196,12.683368,105.63293,119.11389,22.888412,103.86907,118.53439,72.120092,106.90544,107.15778,78.593042,77.541724,108.01541,56.876391,97.151302,114.3542,37.362485,123.84493,93.170173,42.466832,122.73932,95.024751,46.957017,125.03051,81.604722,28.084542,122.3337,100.10276,29.800652,122.06862,99.364572,24.904407,122.67513,94.254416,23.169728,99.526048,87.029851,60.863515,97.737656,72.929577,70.151315,93.184246,75.461714,46.322687,121.68906,96.239703,54.311841,120.48432,84.843023,59.932405,119.91588,78.762551,68.683916,89.535826,75.179497,1744,"Nov17 After 0945",5.81,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.086506,123.78412,82.495116,40.492507,117.50774,71.739709,27.579664,123.80715,79.791402,8.186508,111.49888,113.1307,-14.306684,110.70435,117.68611,-17.220186,109.06446,107.63398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.588614,108.69315,78.108493,65.490928,101.56095,73.811342,NA,NA,NA,14.249774,106.30209,66.875168,-17.207892,108.75361,65.110371,NA,NA,NA,70.972016,113.08477,75.242389,88.916406,101.8004,73.082598,81.413617,108.66635,78.095585,20.431743,100.16924,119.33072,12.700408,105.7191,119.1073,22.943835,103.92891,118.52653,72.08523,106.93601,106.88564,78.459706,77.546471,107.72808,56.908425,97.061655,114.09454,37.342601,123.96491,93.078193,42.429597,122.76846,94.936971,46.759684,124.91069,81.486734,28.042051,122.33949,100.00565,29.688034,122.34637,99.359723,24.888045,122.76115,94.240886,23.112828,99.461699,87.114663,60.775282,97.766454,72.920992,70.125925,93.30365,75.404995,46.259118,121.71862,96.184636,54.223388,120.49127,84.736494,59.824509,119.976,78.580195,68.604769,89.575074,75.184137,1745,"Nov17 After 0945",5.8133333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.009848,123.82,82.317278,40.41038,117.44308,71.777461,27.492027,123.8139,79.77613,8.1500078,111.52658,113.13263,-14.36606,110.73512,117.76987,-17.271829,109.18164,107.71097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.440874,108.61407,77.981604,65.434165,101.53182,73.713738,NA,NA,NA,14.166828,106.33367,66.960083,-17.297723,108.90507,65.281781,NA,NA,NA,70.799007,113.02563,75.114781,88.826355,101.8283,73.073005,81.238892,108.72414,77.987169,20.409743,100.28351,119.32559,12.717454,105.80527,119.10071,22.945465,104.04193,118.48821,72.117328,106.823,106.71012,78.399787,77.47709,107.4416,56.895309,96.973419,113.91731,37.272962,123.99313,92.893653,42.349881,122.80295,94.751472,46.742608,125.03425,81.307948,28.021479,122.45769,99.913501,29.710895,122.28601,99.305362,24.850773,122.78809,94.242633,23.034847,99.517742,87.118586,60.775282,97.766454,72.920992,70.132622,93.184824,75.45813,46.16423,121.66524,95.914002,54.100706,120.53005,84.45282,59.625898,119.83281,78.295268,68.608509,89.602092,75.197824,1746,"Nov17 After 0945",5.8166667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.966938,123.82164,82.397482,40.374429,117.47245,71.690793,27.498512,123.83765,79.785734,8.2041262,111.58541,113.12451,-14.302969,110.9041,117.93652,-17.279092,109.29224,107.96767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.364216,108.6189,77.883564,65.408179,101.42594,73.716687,NA,NA,NA,14.101578,106.45661,67.042706,-17.278863,108.99209,65.448043,NA,NA,NA,70.739594,113.05112,74.911531,88.783955,101.82996,72.973716,81.181552,108.63495,77.890905,20.448327,100.25597,119.32419,12.745505,105.7845,119.09946,23.019362,104.09999,118.52291,72.081491,106.83027,106.33824,78.360983,77.410092,107.16896,56.867515,97.065167,113.81082,37.182639,124.03202,92.798603,42.274321,122.81034,94.64712,46.641588,124.95372,81.118,27.94065,122.48533,99.995114,29.546482,122.45929,99.084952,24.808494,122.79399,94.14593,22.958564,99.639741,87.106468,60.686865,97.77081,72.812027,70.025665,93.23866,75.509716,46.134552,121.73924,95.712787,54.026712,120.5887,84.276474,59.546927,119.86652,78.110214,68.561875,89.603596,75.18931,1747,"Nov17 After 0945",5.82,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.967654,123.8239,82.310634,40.245846,117.50537,71.677449,27.373545,123.87152,79.772417,8.1887552,111.69669,113.2977,-14.32158,110.92309,118.11193,-17.298724,109.31206,108.14278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.259148,108.62541,77.696911,65.374211,101.4546,73.537252,NA,NA,NA,14.059633,106.46115,66.950008,-17.368709,109.14398,65.535234,NA,NA,NA,70.602328,112.99745,74.777604,88.741023,101.85724,72.973264,81.068521,108.78357,77.78909,20.409743,100.28351,119.32559,12.813584,105.85766,119.08922,23.018105,104.10095,118.43299,72.071617,106.74331,106.16215,78.355913,77.290811,106.7938,56.869698,97.066223,113.62772,37.14182,124.04027,92.613102,42.268132,122.81886,94.378171,46.546474,124.98389,81.10879,27.951328,122.37293,99.907935,29.500681,122.2631,99.05038,24.708302,122.94066,94.136358,22.783744,99.587252,87.090034,60.606271,97.825014,72.723052,69.930443,93.309401,75.535554,46.051254,121.69802,95.629861,53.849859,120.6224,84.251288,59.418841,119.89985,78.005399,68.495025,89.588476,75.148977,1748,"Nov17 After 0945",5.8233333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.931767,123.85136,82.313161,40.201015,117.50818,71.670002,27.19738,123.59246,79.704301,8.1698974,111.8109,113.29342,-14.224463,110.97146,118.28383,-17.299084,109.51505,108.30773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.204743,108.53728,77.511089,65.259392,101.45212,73.356769,NA,NA,NA,13.976756,106.49273,67.034878,-17.424361,109.26484,65.787219,NA,NA,NA,70.50679,113.03096,74.549239,88.684846,101.76659,72.876002,80.913514,108.62234,77.775964,20.485451,100.22905,119.23251,12.828282,105.92128,119.1736,23.016855,104.10191,118.34308,72.032458,106.66026,105.79766,78.276606,77.312899,106.4121,56.858865,96.978977,113.26736,37.044032,123.98176,92.522209,42.186853,122.85075,94.281539,46.407463,124.86285,80.935141,27.872789,122.49193,99.811354,29.502737,122.08806,98.969262,24.654469,122.88081,94.054523,22.805853,99.702094,87.006222,60.586959,97.731652,72.815865,69.886801,93.362151,75.248004,45.961387,121.73903,95.444144,53.793879,120.53823,84.068155,59.257503,119.96491,77.724058,68.483164,89.637399,75.111824,1749,"Nov17 After 0945",5.8266667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.84316,123.88369,82.307424,40.181402,117.63023,71.580825,27.116271,123.62302,79.698651,8.2570814,111.77838,113.30221,-14.143205,111.13222,118.45164,-17.293391,109.51313,108.48061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.065368,108.51349,77.404792,65.19009,101.39653,73.243968,NA,NA,NA,13.939233,106.52122,67.037615,-17.467986,109.29399,66.043323,NA,NA,NA,70.380236,113.09214,74.271949,88.547722,101.79514,72.857366,80.822101,108.66045,77.587163,20.485451,100.22905,119.23251,12.891912,105.91589,119.14872,23.089143,104.24909,118.32875,72.013637,106.57503,105.52851,78.134525,77.247741,106.11926,56.887686,96.864397,113.09003,37.102532,124.05118,92.338904,42.129856,122.87958,94.24077,46.380297,124.93977,80.671181,27.915466,122.58505,99.715813,29.539681,122.24318,98.960029,24.611484,122.88423,94.046005,22.662587,99.646746,87.085891,60.544602,97.734027,72.716179,69.80845,93.296693,75.283581,45.963123,121.74159,95.355081,53.674264,120.59918,83.883211,59.162734,119.90693,77.542026,68.376763,89.585251,75.029244,1750,"Nov17 After 0945",5.83,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.770064,123.89281,82.209112,40.05449,117.56841,71.611251,27.099728,123.53232,79.702002,8.2446385,111.75412,113.37831,-14.1882,111.07441,118.63424,-17.26963,109.59551,108.64766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.920882,108.41824,77.121489,65.179319,101.30471,73.15629,NA,NA,NA,13.874084,106.64413,67.120164,-17.528662,109.53193,66.213027,NA,NA,NA,70.251554,112.9402,74.08665,88.509499,101.82342,72.766747,80.651863,108.71994,77.389232,20.601708,100.39576,119.23827,12.953206,105.90917,119.28851,23.168364,104.21948,118.24692,71.975388,106.58075,105.2471,78.08808,77.153148,105.6502,56.820362,96.98349,112.80067,37.020281,124.08077,92.332315,42.14765,122.86135,94.005865,46.269629,124.79293,80.472148,28.098648,122.63257,99.660387,29.56974,122.45951,98.848832,24.549323,123.00641,93.946345,22.615048,99.858069,86.98205,60.393825,97.791543,72.561169,69.828747,93.296195,75.250777,45.964867,121.74415,95.266019,53.535694,120.54659,83.603302,58.996018,119.94713,77.251743,68.388477,89.58958,74.994176,1751,"Nov17 After 0945",5.8333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.752616,124.0108,82.207869,40.084308,117.56965,71.489306,27.057731,123.53795,79.606692,8.306878,111.86054,113.39117,-14.106897,111.23514,118.80199,-17.310279,109.73458,108.90658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.794437,108.45168,76.923882,65.060078,101.38065,72.968171,NA,NA,NA,13.812356,106.76854,67.027933,-17.599269,109.77034,66.466314,NA,NA,NA,70.190254,112.85412,73.864681,88.410414,101.76001,72.669075,80.609052,108.72255,77.290443,20.560159,100.39911,119.22885,13.029744,105.87886,119.20606,23.193394,104.12893,118.2628,71.958129,106.40798,104.80415,78.040734,77.084893,105.28214,56.879308,96.778086,112.54666,36.942618,124.11832,92.059568,42.048208,122.89556,93.867318,46.231493,124.82109,80.374778,27.887737,122.52711,99.631852,29.537546,122.2303,98.78381,24.46341,123.01339,93.929277,22.554969,99.771687,86.97792,60.391319,97.885483,72.516147,69.71822,93.299769,75.193255,45.923988,121.75182,95.079171,53.453084,120.57826,83.506563,58.858265,119.89293,76.994981,68.32606,89.639112,74.87569,1752,"Nov17 After 0945",5.8366667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.655478,123.94933,82.294474,39.916954,117.62996,71.477977,26.97478,123.56611,79.688609,8.3451215,111.83139,113.47795,-14.04565,111.20212,118.94007,-17.252791,109.78796,109.07073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.714201,108.48324,76.735795,64.967521,101.30205,72.868311,NA,NA,NA,13.767062,106.77163,67.109996,-17.602531,109.95066,66.543464,NA,NA,NA,69.999128,112.91782,73.557783,88.3204,101.78791,72.659569,80.37626,108.69089,77.108558,20.719027,100.33798,119.15465,13.086109,105.93632,119.28715,23.273891,104.09836,118.27086,71.905119,106.32361,104.52774,77.931585,76.90278,104.90151,56.880486,96.755191,112.26303,36.942618,124.11832,92.059568,42.056446,122.82922,93.834692,46.148998,124.83322,80.19213,27.899999,122.63919,99.626127,29.537711,122.28347,98.770099,24.446076,122.92407,93.933885,22.511758,99.775111,86.969959,60.293546,97.703362,72.364391,69.574515,93.354945,75.183871,45.799604,121.78877,94.884629,53.245121,120.64639,83.215593,58.694479,119.95627,76.780484,68.227549,89.691149,74.71971,1753,"Nov17 After 0945",5.84,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.619644,123.97678,82.297017,39.916954,117.62996,71.477977,26.932784,123.57177,79.593322,8.4050534,111.91258,113.56906,-13.972392,111.25384,119.05807,-17.33733,109.73528,109.24524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.556296,108.51275,76.628725,64.905152,101.29198,72.750184,NA,NA,NA,13.648511,106.83239,67.110132,-17.65107,110.09676,66.717083,NA,NA,NA,69.893153,112.73941,73.368785,88.18801,101.81747,72.550858,80.280545,108.72133,76.984917,20.760606,100.33464,119.16412,13.125237,105.9337,119.20632,23.370025,104.15603,118.18249,71.960671,106.32798,104.1751,77.839502,76.808835,104.42302,56.911784,96.664875,112.09473,36.945707,124.12363,91.882165,42.054432,122.81058,93.646669,46.052099,124.77486,80.07808,27.903158,122.51887,99.542657,29.47253,122.25212,98.687503,24.366613,122.95695,93.838764,22.450775,99.920977,86.969982,60.173082,97.759141,72.280676,69.552301,93.355954,75.087229,45.809329,121.58638,94.714657,53.218924,120.46828,83.04448,58.543831,119.83331,76.602152,68.112872,89.645523,74.582685,1754,"Nov17 After 0945",5.8433333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.583826,124.00427,82.299586,39.775059,117.57223,71.379283,26.932784,123.57177,79.593322,8.4050534,111.91258,113.56906,-13.86708,111.32494,119.32655,-17.253821,109.89599,109.49955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.489093,108.43664,76.35343,64.834212,101.21011,72.587886,NA,NA,NA,13.56546,107.07588,67.10571,-17.740106,110.24697,66.972515,NA,NA,NA,69.75737,112.80089,73.090222,88.093661,101.75504,72.363095,80.197212,108.66058,76.800878,20.781201,100.22101,119.07894,13.260061,105.95983,119.29429,23.391814,104.04151,118.18768,71.954785,106.22013,103.71784,77.792381,76.740323,104.05456,56.900132,96.576979,111.82583,36.882084,124.24667,91.782514,41.941602,122.77836,93.543125,45.995435,124.69089,79.918675,27.880401,122.63146,99.439604,29.480905,122.39024,98.592601,24.40884,122.95102,93.935646,22.390716,99.834622,86.965901,60.106824,97.787396,72.224651,69.466677,93.384306,74.987974,45.811115,121.58891,94.625591,53.045019,120.50464,82.930758,58.377215,119.87354,76.31179,68.07617,89.558632,74.454154,1755,"Nov17 After 0945",5.8466667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.49881,124.00976,82.373432,39.746584,117.66774,71.36953,26.890793,123.57747,79.498063,8.4838599,111.87958,113.66451,-13.812046,111.3168,119.50939,-17.270224,109.91459,109.76082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.370802,108.34867,76.169414,64.65666,101.17928,72.440081,NA,NA,NA,13.52021,107.07894,67.187673,-17.746062,110.45209,67.223538,NA,NA,NA,69.627118,112.83632,72.822757,88.004081,101.6936,72.085253,79.955626,108.53904,76.509176,20.919614,100.27354,119.09006,13.260061,105.95983,119.29429,23.51307,104.00864,118.11511,71.943958,106.10942,103.44172,77.776478,76.529609,103.5903,56.988775,96.526141,111.4594,36.90647,124.13454,91.608175,41.876694,122.78648,93.36869,45.878265,124.7528,79.73656,27.842797,122.52011,99.358626,29.591431,122.28872,98.622923,24.329385,122.98392,93.840535,22.312936,99.890886,86.9699,60.071875,97.790731,71.944313,69.354674,93.227302,74.802785,45.73115,121.62323,94.439756,52.971313,120.54362,82.567204,58.298498,119.90733,76.12688,67.953756,89.526716,74.331383,1756,"Nov17 After 0945",5.85,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.481586,124.12829,82.350489,39.643423,117.8199,71.274938,26.824424,123.69638,79.576649,8.5450652,111.76004,113.76626,-13.704987,111.25272,119.77021,-17.254674,110.00385,109.92848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.22393,108.313,75.974145,64.519172,101.18359,72.185967,NA,NA,NA,13.375991,107.2349,67.180121,-17.746953,110.77415,67.308581,NA,NA,NA,69.497937,112.68488,72.601491,87.870513,101.7229,71.999208,79.838062,108.66182,76.39888,20.978905,100.1324,119.00352,13.417,105.89715,119.30798,23.626902,103.93001,118.03347,71.915674,106.04986,103.12682,77.654658,76.551128,103.1064,56.917781,96.35063,111.18687,36.825743,124.16681,91.512954,41.880031,122.7917,93.190502,45.793777,124.76344,79.543509,27.895641,122.57016,99.364106,29.389006,122.36007,98.316637,24.346738,123.07323,93.835924,22.325487,99.955846,86.956058,59.941526,97.821933,71.836897,69.311963,93.228945,74.703304,45.673861,121.54042,94.257465,52.77134,120.42153,82.46982,58.105797,119.7887,75.851132,67.874186,89.590417,74.22382,1757,"Nov17 After 0945",5.8533333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.439269,124.13164,82.365773,39.62397,117.70473,71.180288,26.783865,123.60892,79.52555,8.5856194,111.7562,113.77499,-13.603058,111.32508,119.95207,-17.228164,109.91312,110.11417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.061531,108.28841,75.756767,64.455131,101.14715,72.01823,NA,NA,NA,13.301194,107.29187,67.185647,-17.783283,110.98285,67.557689,NA,NA,NA,69.35631,112.74827,72.249928,87.66888,101.59504,71.87171,79.704101,108.62969,76.145151,21.100822,100.09822,119.02119,13.440974,105.80729,119.32302,23.613088,103.86547,117.94835,71.917297,105.84858,102.82206,77.654885,76.455018,102.64578,56.965815,96.35009,110.92104,36.844409,124.26028,91.419934,41.87639,122.77048,93.091455,45.780058,124.67474,79.458573,27.867206,122.6062,99.264752,29.451272,122.59885,98.409007,24.287168,122.98985,93.743625,22.325487,99.955846,86.956058,59.857185,97.851211,71.73848,69.140975,93.260706,74.405471,45.63835,121.57215,94.080265,52.777277,120.42636,82.291882,57.981332,119.82455,75.65762,67.753846,89.551536,74.021355,1758,"Nov17 After 0945",5.8566667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.385053,124.06855,82.372097,39.498614,117.76019,71.264758,26.765875,123.61139,79.484737,8.7168412,111.7836,113.77362,-13.489766,111.26116,120.12816,-17.168643,110.02468,110.44928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.949486,108.33619,75.491376,64.292723,101.06469,71.74773,NA,NA,NA,13.273742,107.38621,67.265197,-17.812477,111.21637,67.813057,NA,NA,NA,69.213663,112.66592,71.959296,87.588888,101.59941,71.58345,79.55305,108.48024,75.840296,21.121514,99.984555,118.93601,13.597969,105.74461,119.33663,23.732394,103.80775,117.95505,71.911694,105.74036,102.36441,77.595089,76.270048,102.18078,56.995005,96.235139,110.74327,36.819294,124.17878,91.335999,41.840963,122.80225,92.9144,45.644265,124.71639,79.355256,27.890018,122.50318,99.324591,29.420351,122.34432,98.622708,24.249948,123.01684,93.745406,22.287544,99.98433,86.868075,59.699282,97.696543,71.545555,69.055374,93.289094,74.306461,45.579245,121.48674,93.986996,52.652173,120.46285,82.097919,57.840999,119.76844,75.466804,67.6958,89.553382,73.84568,1759,"Nov17 After 0945",5.86,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.30751,124.30608,82.450056,39.417919,117.79233,71.171065,26.629146,123.57614,79.572016,8.6908528,111.69653,113.86644,-13.447768,111.25538,120.22248,-17.085495,110.01333,110.63629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.828304,108.22944,75.307835,64.170481,101.00993,71.617683,NA,NA,NA,13.147493,107.63351,67.255262,-17.848818,111.42581,67.977958,NA,NA,NA,69.077702,112.63245,71.775616,87.465487,101.65652,71.393626,79.340522,108.54257,75.544353,21.2808,99.92347,118.86205,13.676482,105.71327,119.34342,23.802184,103.78498,117.87335,71.858873,105.65552,102.08758,77.535387,76.084909,101.71567,57.011589,96.031565,110.38766,36.847565,124.26559,91.242645,41.869881,122.71154,92.838566,45.61793,124.73928,79.268105,27.841716,122.42291,99.274434,29.499828,122.12025,98.425796,24.269773,122.90053,93.748227,22.226561,99.897611,86.95401,59.592309,97.846413,71.355602,68.915444,93.274571,74.20958,45.53667,121.49187,93.889244,52.556723,120.4054,81.915833,57.750129,119.71259,75.195812,67.547825,89.608573,73.54147,1760,"Nov17 After 0945",5.8633333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
10.324859,124.18812,82.451287,39.337229,117.82447,71.077411,26.684774,124.12399,79.544435,8.8164169,111.635,113.96233,-13.292379,111.18572,120.49303,-17.018765,110.0303,110.81272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.675024,108.24314,75.022268,64.158971,101.03217,71.30554,NA,NA,NA,13.072799,107.69049,67.260813,-17.884843,111.63454,68.227215,NA,NA,NA,68.955569,112.66806,71.491732,87.333651,101.59657,71.017121,79.302215,108.54679,75.356073,21.266979,99.85895,118.7766,13.737984,105.59572,119.3568,23.916512,103.65803,117.80669,71.942318,105.54299,101.73988,77.475753,75.899592,101.2505,57.084456,95.890607,110.09506,36.793704,124.20411,91.159779,41.827447,122.71684,92.740627,45.581292,124.74998,78.995341,27.885124,122.42207,99.194341,29.51221,122.09412,98.337561,24.269773,122.90053,93.748227,22.145454,99.929504,86.85815,59.53438,97.755569,71.258857,68.857719,93.160275,74.022454,45.505437,121.31326,93.809039,52.44305,120.34996,81.692014,57.625649,119.74848,75.00223,67.460816,89.518401,73.475647,1761,"Nov17 After 0945",5.8666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
